scenario,height_m,sir_db
Ground 0 m,0.0,63.73926499769328
Ground 0 m,0.0,87.48378112615649
Ground 0 m,0.0,19.891732704142935
Ground 0 m,0.0,38.519134352899314
Ground 0 m,0.0,31.603552769338155
Ground 0 m,0.0,33.814942134784225
Ground 0 m,0.0,15.571575956040007
Ground 0 m,0.0,26.790659721506
Ground 0 m,0.0,17.10829698687364
Ground 0 m,0.0,30.674066252070837
Ground 0 m,0.0,12.842904058042093
Ground 0 m,0.0,71.60958721848124
Ground 0 m,0.0,-25.58744813493297
Ground 0 m,0.0,17.142213717603248
Ground 0 m,0.0,5.366304701182382
Ground 0 m,0.0,22.106180767143528
Ground 0 m,0.0,-11.769810948964563
Ground 0 m,0.0,28.605693674764424
Ground 0 m,0.0,9.609185808071874
Ground 0 m,0.0,5.514607504519366
Ground 0 m,0.0,81.70649456170844
Ground 0 m,0.0,12.253808197264185
Ground 0 m,0.0,32.43160481547658
Ground 0 m,0.0,15.82455548845083
Ground 0 m,0.0,-6.630633691686198
Ground 0 m,0.0,1.5614507352650655
Ground 0 m,0.0,55.28192802795681
Ground 0 m,0.0,26.94949666040369
Ground 0 m,0.0,43.30737132359475
Ground 0 m,0.0,28.552337940801106
Ground 0 m,0.0,13.632607889008545
Ground 0 m,0.0,31.289499951787608
Ground 0 m,0.0,11.140676414934074
Ground 0 m,0.0,69.03956801681306
Ground 0 m,0.0,-3.877268478624558
Ground 0 m,0.0,13.428203983316934
Ground 0 m,0.0,25.700266853673817
Ground 0 m,0.0,47.74154813037021
Ground 0 m,0.0,15.088347034116726
Ground 0 m,0.0,53.74975670689321
Ground 0 m,0.0,28.354571843926255
Ground 0 m,0.0,39.34764622673364
Ground 0 m,0.0,13.874705158327817
Ground 0 m,0.0,39.697378107909415
Ground 0 m,0.0,41.2927258555922
Ground 0 m,0.0,61.85796635627777
Ground 0 m,0.0,31.987374968185343
Ground 0 m,0.0,74.13082102930954
Ground 0 m,0.0,51.45365230046936
Ground 0 m,0.0,14.339319223713927
Ground 0 m,0.0,28.64017235753698
Ground 0 m,0.0,28.00620978424479
Ground 0 m,0.0,26.016548799511007
Ground 0 m,0.0,6.477376709348447
Ground 0 m,0.0,30.26755473789544
Ground 0 m,0.0,42.21243116102241
Ground 0 m,0.0,15.993261652686641
Ground 0 m,0.0,26.802096122944143
Ground 0 m,0.0,30.525022960887767
Ground 0 m,0.0,8.452251995023296
Ground 0 m,0.0,82.64566479951141
Ground 0 m,0.0,29.720914697564446
Ground 0 m,0.0,42.05380104698108
Ground 0 m,0.0,52.872765418482274
Ground 0 m,0.0,20.064036940422074
Ground 0 m,0.0,29.02016846100921
Ground 0 m,0.0,21.546087558679204
Ground 0 m,0.0,54.27324982492145
Ground 0 m,0.0,37.81417360437664
Ground 0 m,0.0,-16.95873620200525
Ground 0 m,0.0,20.09557741118002
Ground 0 m,0.0,22.802160883234308
Ground 0 m,0.0,34.1383739960099
Ground 0 m,0.0,33.571028893274445
Ground 0 m,0.0,7.946338926275663
Ground 0 m,0.0,4.460687804134913
Ground 0 m,0.0,33.55121503026133
Ground 0 m,0.0,36.75874731351497
Ground 0 m,0.0,46.03409111648468
Ground 0 m,0.0,30.405500169667437
Ground 0 m,0.0,44.232385548994166
Ground 0 m,0.0,24.14041761555282
Ground 0 m,0.0,14.363008021326308
Ground 0 m,0.0,88.68020029189947
Ground 0 m,0.0,58.83741503754645
Ground 0 m,0.0,30.008801139119182
Ground 0 m,0.0,23.999342158206424
Ground 0 m,0.0,20.069566320282117
Ground 0 m,0.0,46.04200811258746
Ground 0 m,0.0,11.664537241994283
Ground 0 m,0.0,53.915263812071395
Ground 0 m,0.0,-4.963022409398348
Ground 0 m,0.0,47.20235020733766
Ground 0 m,0.0,38.82912072887879
Ground 0 m,0.0,17.77961804954203
Ground 0 m,0.0,38.963303654525824
Ground 0 m,0.0,26.49077211044628
Ground 0 m,0.0,10.053698805913884
Ground 0 m,0.0,47.86591613255611
Ground 0 m,0.0,78.06761671940053
Ground 0 m,0.0,0.9254515530624181
Ground 0 m,0.0,47.07564746146354
Ground 0 m,0.0,59.442109897778515
Ground 0 m,0.0,13.581672264563004
Ground 0 m,0.0,70.58104584242102
Ground 0 m,0.0,25.190888635157556
Ground 0 m,0.0,9.534576282859184
Ground 0 m,0.0,-2.9551767878953576
Ground 0 m,0.0,8.927866531658337
Ground 0 m,0.0,-0.5327889284788137
Ground 0 m,0.0,18.181911583585343
Ground 0 m,0.0,21.508677922948127
Ground 0 m,0.0,35.6041967377404
Ground 0 m,0.0,24.942257481587973
Ground 0 m,0.0,7.702998804449958
Ground 0 m,0.0,9.455424508177208
Ground 0 m,0.0,37.06376386257479
Ground 0 m,0.0,56.45146946360058
Ground 0 m,0.0,1.6838241567238317
Ground 0 m,0.0,15.604474427281605
Ground 0 m,0.0,25.25677810474596
Ground 0 m,0.0,-6.637307360690077
Ground 0 m,0.0,30.458785445554504
Ground 0 m,0.0,22.239284992387518
Ground 0 m,0.0,2.38425528438333
Ground 0 m,0.0,9.582164299503305
Ground 0 m,0.0,79.14646429785029
Ground 0 m,0.0,37.264429544972764
Ground 0 m,0.0,1.3060656262206032
Ground 0 m,0.0,81.20348848849
Ground 0 m,0.0,-6.113284407665588
Ground 0 m,0.0,-25.466345635411894
Ground 0 m,0.0,29.10817363614811
Ground 0 m,0.0,42.65675091613052
Ground 0 m,0.0,30.580541617475177
Ground 0 m,0.0,-32.93014712992892
Ground 0 m,0.0,10.61463083835584
Ground 0 m,0.0,-12.162697787118697
Ground 0 m,0.0,23.471929516999857
Ground 0 m,0.0,32.61271265949854
Ground 0 m,0.0,11.17417940203509
Ground 0 m,0.0,34.095405751102064
Ground 0 m,0.0,13.802405328551
Ground 0 m,0.0,24.3994658915301
Ground 0 m,0.0,31.964164985185313
Ground 0 m,0.0,-5.834391128364934
Ground 0 m,0.0,34.753081935580354
Ground 0 m,0.0,74.46263999563706
Ground 0 m,0.0,21.01027645203026
Ground 0 m,0.0,41.8602365264818
Ground 0 m,0.0,45.05340424168566
Ground 0 m,0.0,31.50307829738997
Ground 0 m,0.0,61.35545631358993
Ground 0 m,0.0,35.704425671898804
Ground 0 m,0.0,28.89554592259447
Ground 0 m,0.0,37.61593628890467
Ground 0 m,0.0,74.45722762126027
Ground 0 m,0.0,15.971856607185764
Ground 0 m,0.0,44.069509004434984
Ground 0 m,0.0,65.16975883218196
Ground 0 m,0.0,23.52531416948288
Ground 0 m,0.0,66.15244257045862
Ground 0 m,0.0,23.282971037825625
Ground 0 m,0.0,45.798653116024695
Ground 0 m,0.0,29.473864522230627
Ground 0 m,0.0,35.560890133632974
Ground 0 m,0.0,-1.982743667719824
Ground 0 m,0.0,44.474795970100416
Ground 0 m,0.0,38.45186664506443
Ground 0 m,0.0,19.512607541408073
Ground 0 m,0.0,40.136941609306476
Ground 0 m,0.0,82.10679516459871
Ground 0 m,0.0,18.72533968657808
Ground 0 m,0.0,22.86080941390757
Ground 0 m,0.0,27.36644215240862
Ground 0 m,0.0,16.551078804232343
Ground 0 m,0.0,32.57846144156645
Ground 0 m,0.0,78.79706445436233
Ground 0 m,0.0,15.50187019017137
Ground 0 m,0.0,6.195209601089877
Ground 0 m,0.0,49.113437767194775
Ground 0 m,0.0,1.8096204906736184
Ground 0 m,0.0,27.549472722607856
Ground 0 m,0.0,14.07104685316957
Ground 0 m,0.0,22.81079076708896
Ground 0 m,0.0,22.65914026613132
Ground 0 m,0.0,6.137454553945557
Ground 0 m,0.0,15.045431520789718
Ground 0 m,0.0,-16.658966196820963
Ground 0 m,0.0,58.379423743337725
Ground 0 m,0.0,25.995139959019873
Ground 0 m,0.0,22.508110708059586
Ground 0 m,0.0,73.95888400686297
Ground 0 m,0.0,19.931531427850587
Ground 0 m,0.0,38.74925230825012
Ground 0 m,0.0,22.62712778649336
Ground 0 m,0.0,18.342613229578838
Ground 0 m,0.0,39.628860021329814
Ground 0 m,0.0,16.45408401284996
Ground 0 m,0.0,23.308920263830146
Ground 0 m,0.0,82.79991899434806
Ground 0 m,0.0,18.42797681342506
Ground 0 m,0.0,23.36692432516682
Ground 0 m,0.0,4.904999850105908
Ground 0 m,0.0,7.485300143489004
Ground 0 m,0.0,50.898654769188724
Ground 0 m,0.0,37.863114676370955
Ground 0 m,0.0,56.436099803527675
Ground 0 m,0.0,62.23916745444331
Ground 0 m,0.0,17.996771501662842
Ground 0 m,0.0,51.78358612091281
Ground 0 m,0.0,16.336636661713776
Ground 0 m,0.0,14.570955306918039
Ground 0 m,0.0,35.19816001771267
Ground 0 m,0.0,28.174502715261465
Ground 0 m,0.0,28.818114171419673
Ground 0 m,0.0,22.495776172156624
Ground 0 m,0.0,-0.5006293946676805
Ground 0 m,0.0,60.21367416914367
Ground 0 m,0.0,49.13731232936022
Ground 0 m,0.0,16.498410407118747
Ground 0 m,0.0,77.78006250310438
Ground 0 m,0.0,80.31274656742579
Ground 0 m,0.0,27.31605245803406
Ground 0 m,0.0,41.444750000025195
Ground 0 m,0.0,19.597392796983826
Ground 0 m,0.0,37.07195614420792
Ground 0 m,0.0,61.901409832783145
Ground 0 m,0.0,26.974641064589896
Ground 0 m,0.0,24.229837708915838
Ground 0 m,0.0,52.20110604877931
Ground 0 m,0.0,17.732709146670967
Ground 0 m,0.0,28.77298016628579
Ground 0 m,0.0,29.354968013183395
Ground 0 m,0.0,45.994523272193426
Ground 0 m,0.0,10.830419363738919
Ground 0 m,0.0,26.955488611520128
Ground 0 m,0.0,32.21526997659197
Ground 0 m,0.0,19.55751022690526
Ground 0 m,0.0,12.714384333051852
Ground 0 m,0.0,-20.568595774357306
Ground 0 m,0.0,34.45730660422301
Ground 0 m,0.0,35.89617107590806
Ground 0 m,0.0,0.22059579367213675
Ground 0 m,0.0,-13.203836359251127
Ground 0 m,0.0,32.448358094209546
Ground 0 m,0.0,22.158003393358555
Ground 0 m,0.0,36.50144313684155
Ground 0 m,0.0,17.160622021626935
Ground 0 m,0.0,23.573015796717694
Ground 0 m,0.0,20.142824702789767
Ground 0 m,0.0,37.399578515975406
Ground 0 m,0.0,10.47794642639369
Ground 0 m,0.0,9.650441565866663
Ground 0 m,0.0,42.62308336094197
Ground 0 m,0.0,23.556476846633842
Ground 0 m,0.0,54.21551394259158
Ground 0 m,0.0,10.486105856383707
Ground 0 m,0.0,-0.43482446356008075
Ground 0 m,0.0,87.19472481650345
Ground 0 m,0.0,43.81489421779903
Ground 0 m,0.0,37.47747732949622
Ground 0 m,0.0,-27.11419281519278
Ground 0 m,0.0,36.19454677602474
Ground 0 m,0.0,27.73015256129195
Ground 0 m,0.0,-7.2757688772363736
Ground 0 m,0.0,32.5264434408663
Ground 0 m,0.0,38.65279438870778
Ground 0 m,0.0,6.358567887377447
Ground 0 m,0.0,33.49323740229342
Ground 0 m,0.0,25.602289089466762
Ground 0 m,0.0,32.23992050445235
Ground 0 m,0.0,33.30244891862649
Ground 0 m,0.0,66.25259647126909
Ground 0 m,0.0,82.20967552831652
Ground 0 m,0.0,27.01120845098567
Ground 0 m,0.0,67.8422788596603
Ground 0 m,0.0,45.77257956244131
Ground 0 m,0.0,44.52328210090339
Ground 0 m,0.0,37.04820951071636
Ground 0 m,0.0,-1.0044265245248243
Ground 0 m,0.0,21.829337353866244
Ground 0 m,0.0,-11.504783076039423
Ground 0 m,0.0,77.02744345779904
Ground 0 m,0.0,7.8775548221452505
Ground 0 m,0.0,13.605370217623062
Ground 0 m,0.0,14.817645685705376
Ground 0 m,0.0,42.33743749311461
Ground 0 m,0.0,44.80649003442388
Ground 0 m,0.0,36.87418455995583
Ground 0 m,0.0,22.94197994314464
Ground 0 m,0.0,41.7824725780372
Ground 0 m,0.0,39.2045183348305
Ground 0 m,0.0,63.1759504410611
Ground 0 m,0.0,39.376497896165965
Ground 0 m,0.0,25.10215916748978
Ground 0 m,0.0,11.739412252194123
Ground 0 m,0.0,16.858851229993547
Ground 0 m,0.0,8.280326941647902
Ground 0 m,0.0,26.650981647076968
Ground 0 m,0.0,16.19163185839295
Ground 0 m,0.0,47.97312663663035
Ground 0 m,0.0,79.9713488973252
Ground 0 m,0.0,12.642728897504082
Ground 0 m,0.0,35.345797727862106
Ground 0 m,0.0,32.04952924840141
Ground 0 m,0.0,7.692368146704562
Ground 0 m,0.0,79.95218963602277
Ground 0 m,0.0,37.717526265622425
Ground 0 m,0.0,15.312788457596202
Ground 0 m,0.0,-5.822333298794309
Ground 0 m,0.0,33.43967150068972
Ground 0 m,0.0,35.166342038746386
Ground 0 m,0.0,43.646658139173404
Ground 0 m,0.0,30.166736892076802
Ground 0 m,0.0,12.593940712652616
Ground 0 m,0.0,-17.41965622074783
Ground 0 m,0.0,41.258694071274746
Ground 0 m,0.0,27.48855641537862
Ground 0 m,0.0,15.301252401473725
Ground 0 m,0.0,68.2194782653461
Ground 0 m,0.0,12.361797485967605
Ground 0 m,0.0,39.51204356236098
Ground 0 m,0.0,14.928894779691468
Ground 0 m,0.0,8.906941600911932
Ground 0 m,0.0,32.44384793071297
Ground 0 m,0.0,21.437844790454896
Ground 0 m,0.0,55.81358660338548
Ground 0 m,0.0,79.65485208544854
Ground 0 m,0.0,21.919728103129653
Ground 0 m,0.0,16.04605013329776
Ground 0 m,0.0,30.616873382956832
Ground 0 m,0.0,7.191230396084551
Ground 0 m,0.0,28.617395479710815
Ground 0 m,0.0,-9.361084496846182
Ground 0 m,0.0,10.739438611967358
Ground 0 m,0.0,-3.8352915681486155
Ground 0 m,0.0,-5.59333518933118
Ground 0 m,0.0,10.15067370313945
Ground 0 m,0.0,54.113311334528746
Ground 0 m,0.0,-17.18927545977975
Ground 0 m,0.0,19.026969552425825
Ground 0 m,0.0,20.08534772097775
Ground 0 m,0.0,81.56342014585873
Ground 0 m,0.0,18.517383218308137
Ground 0 m,0.0,26.674449008233733
Ground 0 m,0.0,20.637212783098697
Ground 0 m,0.0,70.45693063331885
Ground 0 m,0.0,20.191975266405016
Ground 0 m,0.0,32.67261756277145
Ground 0 m,0.0,20.217946329930054
Ground 0 m,0.0,27.669401003175807
Ground 0 m,0.0,20.8499708740312
Ground 0 m,0.0,25.67228417743329
Ground 0 m,0.0,-0.7958114720359694
Ground 0 m,0.0,38.54081175252208
Ground 0 m,0.0,27.121605627693796
Ground 0 m,0.0,34.81723205233752
Ground 0 m,0.0,30.766913483190898
Ground 0 m,0.0,13.149500359267874
Ground 0 m,0.0,31.91374227915683
Ground 0 m,0.0,56.77673644442294
Ground 0 m,0.0,36.16364923667899
Ground 0 m,0.0,34.556872519438
Ground 0 m,0.0,17.93535165691909
Ground 0 m,0.0,38.69974803491939
Ground 0 m,0.0,31.17132761827746
Ground 0 m,0.0,41.359840084099176
Ground 0 m,0.0,47.977724251188796
Ground 0 m,0.0,42.04336972854215
Ground 0 m,0.0,34.55028138830235
Ground 0 m,0.0,3.2789906813514436
Ground 0 m,0.0,74.84122746750883
Ground 0 m,0.0,23.618241079070586
Ground 0 m,0.0,33.670303632887304
Ground 0 m,0.0,33.597871413310074
Ground 0 m,0.0,62.489830725200235
Ground 0 m,0.0,-1.594670739430789
Ground 0 m,0.0,32.67492167520754
Ground 0 m,0.0,4.440114628086035
Ground 0 m,0.0,49.22650705237921
Ground 0 m,0.0,29.541070668370413
Ground 0 m,0.0,29.85563598252522
Ground 0 m,0.0,10.030165100293768
Ground 0 m,0.0,27.67480010054317
Ground 0 m,0.0,-3.6738887973579395
Ground 0 m,0.0,26.257025429171648
Ground 0 m,0.0,19.407604367108167
Ground 0 m,0.0,32.204579830085486
Ground 0 m,0.0,19.64586765844801
Ground 0 m,0.0,35.51948996261265
Ground 0 m,0.0,37.79833363710212
Ground 0 m,0.0,14.296166643894077
Ground 0 m,0.0,13.379138851573595
Ground 0 m,0.0,19.594789092217994
Ground 0 m,0.0,43.60768583862536
Ground 0 m,0.0,30.81647553585451
Ground 0 m,0.0,49.323138010196736
Ground 0 m,0.0,25.946571809478463
Ground 0 m,0.0,28.841479012961106
Ground 0 m,0.0,52.944620909891256
Ground 0 m,0.0,50.92449152354124
Ground 0 m,0.0,8.416701746617392
Ground 0 m,0.0,32.05578847261444
Ground 0 m,0.0,4.683254801228275
Ground 0 m,0.0,51.44185468525399
Ground 0 m,0.0,20.581432558544254
Ground 0 m,0.0,29.329861748590126
Ground 0 m,0.0,31.826330123203622
Ground 0 m,0.0,17.245855352559115
Ground 0 m,0.0,25.753430686254042
Ground 0 m,0.0,61.690170629772965
Ground 0 m,0.0,23.589319529141747
Ground 0 m,0.0,9.72403811851324
Ground 0 m,0.0,-9.694779659118224
Ground 0 m,0.0,58.77970431983339
Ground 0 m,0.0,-15.15877720855899
Ground 0 m,0.0,18.74867168882805
Ground 0 m,0.0,50.90976699748253
Ground 0 m,0.0,18.212857519297422
Ground 0 m,0.0,30.536143223252527
Ground 0 m,0.0,13.561236693976756
Ground 0 m,0.0,57.096274373118916
Ground 0 m,0.0,37.714505431075835
Ground 0 m,0.0,33.3317424518051
Ground 0 m,0.0,-3.6935249941159816
Ground 0 m,0.0,27.3462832709303
Ground 0 m,0.0,9.366433458470405
Ground 0 m,0.0,3.3391947428059234
Ground 0 m,0.0,51.79973331350274
Ground 0 m,0.0,34.310146335054284
Ground 0 m,0.0,13.675759569040162
Ground 0 m,0.0,8.142730937760682
Ground 0 m,0.0,40.2860194357886
Ground 0 m,0.0,22.92443835075263
Ground 0 m,0.0,10.549428472119269
Ground 0 m,0.0,-8.639413720585484
Ground 0 m,0.0,-1.9837613543030792
Ground 0 m,0.0,36.57405497404233
Ground 0 m,0.0,-46.49587755566901
Ground 0 m,0.0,27.898805346138747
Ground 0 m,0.0,27.261767471140104
Ground 0 m,0.0,48.89300162853278
Ground 0 m,0.0,19.907995277863616
Ground 0 m,0.0,22.897450064467478
Ground 0 m,0.0,39.77985821678731
Ground 0 m,0.0,29.30366568902179
Ground 0 m,0.0,14.879184974041744
Ground 0 m,0.0,8.550157934604115
Ground 0 m,0.0,41.76163249650194
Ground 0 m,0.0,18.546095083251945
Ground 0 m,0.0,36.77011729102641
Ground 0 m,0.0,78.79694995105152
Ground 0 m,0.0,51.98028235860222
Ground 0 m,0.0,58.403818810268646
Ground 0 m,0.0,-14.147821055325814
Ground 0 m,0.0,-23.123491262705752
Ground 0 m,0.0,24.885559891174935
Ground 0 m,0.0,38.2094792853974
Ground 0 m,0.0,13.038876250444645
Ground 0 m,0.0,29.81527752208112
Ground 0 m,0.0,-5.776198673115455
Ground 0 m,0.0,28.564349567887145
Ground 0 m,0.0,69.40583511045278
Ground 0 m,0.0,58.66401606877929
Ground 0 m,0.0,8.897937919849756
Ground 0 m,0.0,70.29652692588199
Ground 0 m,0.0,35.22570647111734
Ground 0 m,0.0,22.390510973008837
Ground 0 m,0.0,27.85667969399554
Ground 0 m,0.0,25.62772570111605
Ground 0 m,0.0,38.711287289916264
Ground 0 m,0.0,52.1202431017071
Ground 0 m,0.0,49.1709402921602
Ground 0 m,0.0,20.090800438935318
Ground 0 m,0.0,56.70868860650492
Ground 0 m,0.0,-3.3686176188805717
Ground 0 m,0.0,23.112564796988035
Ground 0 m,0.0,11.298859919249509
Ground 0 m,0.0,39.95250208279084
Ground 0 m,0.0,39.789224462552674
Ground 0 m,0.0,14.719770361482844
Ground 0 m,0.0,60.80221598640044
Ground 0 m,0.0,-26.22809885279866
Ground 0 m,0.0,29.98304507770294
Ground 0 m,0.0,48.13376812906955
Ground 0 m,0.0,38.16947458420552
Ground 0 m,0.0,-3.4770905168694792
Ground 0 m,0.0,28.980333722892844
Ground 0 m,0.0,17.04822307856006
Ground 0 m,0.0,1.5175154301840799
Ground 0 m,0.0,-13.52754288984193
Ground 0 m,0.0,65.9133212250173
Ground 0 m,0.0,69.38463899098976
Ground 0 m,0.0,39.018991828046296
Ground 0 m,0.0,2.7666024420691384
Ground 0 m,0.0,18.394892346294515
Ground 0 m,0.0,45.41792321402116
Ground 0 m,0.0,30.19080366840153
Ground 0 m,0.0,7.491028932132035
Ground 0 m,0.0,6.00683983462209
Ground 0 m,0.0,57.228739084830636
Ground 0 m,0.0,39.17146786450453
Ground 0 m,0.0,90.6524886024828
Ground 0 m,0.0,21.58889579669203
Ground 0 m,0.0,32.97226090664443
Ground 0 m,0.0,48.29434229719301
Ground 0 m,0.0,36.9526840317452
Ground 0 m,0.0,46.66558587009732
Ground 0 m,0.0,19.42252471388127
Ground 0 m,0.0,22.44615889147337
Ground 0 m,0.0,34.40327113121788
Ground 0 m,0.0,47.29795425931186
Ground 0 m,0.0,14.128995327247534
Ground 0 m,0.0,31.51237408667229
Ground 0 m,0.0,38.654797739932015
Ground 0 m,0.0,39.63843703371837
Ground 0 m,0.0,-7.192822781873771
Ground 0 m,0.0,30.245797841965295
Ground 0 m,0.0,10.254540679385837
Ground 0 m,0.0,15.096010858258763
Ground 0 m,0.0,36.56833882369229
Ground 0 m,0.0,19.515038868295832
Ground 0 m,0.0,46.18263540584184
Ground 0 m,0.0,7.95760610937117
Ground 0 m,0.0,35.259737792578434
Ground 0 m,0.0,23.194301265015177
Ground 0 m,0.0,26.130690405867192
Ground 0 m,0.0,30.37093887350611
Ground 0 m,0.0,38.36672089450283
Ground 0 m,0.0,15.98719258093475
Ground 0 m,0.0,11.92837450328665
Ground 0 m,0.0,-8.251428005177816
Ground 0 m,0.0,18.671232894089364
Ground 0 m,0.0,48.37197670793068
Ground 0 m,0.0,36.51704258085869
Ground 0 m,0.0,16.27032912674548
Ground 0 m,0.0,17.452078147329054
Ground 0 m,0.0,44.406307521301756
Ground 0 m,0.0,25.291078803027066
Ground 0 m,0.0,21.376102066456685
Ground 0 m,0.0,34.29282120658797
Ground 0 m,0.0,25.469879519550584
Ground 0 m,0.0,6.366644200062785
Ground 0 m,0.0,18.31108111644804
Ground 0 m,0.0,21.464389579080287
Ground 0 m,0.0,27.39068399551321
Ground 0 m,0.0,35.30637196683877
Ground 0 m,0.0,-15.5766012099747
Ground 0 m,0.0,50.66557795519459
Ground 0 m,0.0,25.225643229875484
Ground 0 m,0.0,34.40599592743338
Ground 0 m,0.0,-25.594915372101923
Ground 0 m,0.0,30.55784838931814
Ground 0 m,0.0,6.387491444332182
Ground 0 m,0.0,33.164969478947775
Ground 0 m,0.0,-12.632099711440603
Ground 0 m,0.0,36.80199861136961
Ground 0 m,0.0,30.71021131470019
Ground 0 m,0.0,59.05577148646007
Ground 0 m,0.0,39.46335548238984
Ground 0 m,0.0,31.30325197387335
Ground 0 m,0.0,23.898918472669028
Ground 0 m,0.0,53.05719635625084
Ground 0 m,0.0,76.38184417418688
Ground 0 m,0.0,17.086985420438197
Ground 0 m,0.0,29.554611711616218
Ground 0 m,0.0,29.709886506771248
Ground 0 m,0.0,9.439170495254421
Ground 0 m,0.0,41.29388936815037
Ground 0 m,0.0,-9.3411651415207
Ground 0 m,0.0,24.5755518394829
Ground 0 m,0.0,29.413824593852933
Ground 0 m,0.0,23.375465858526603
Ground 0 m,0.0,45.951395695837164
Ground 0 m,0.0,15.333555567101257
Ground 0 m,0.0,27.52607234258404
Ground 0 m,0.0,22.589403713751768
Ground 0 m,0.0,48.53511837141422
Ground 0 m,0.0,12.383561473905294
Ground 0 m,0.0,40.26853398525424
Ground 0 m,0.0,8.282663429506588
Ground 0 m,0.0,20.07997582212633
Ground 0 m,0.0,92.53510554924657
Ground 0 m,0.0,40.1583793321892
Ground 0 m,0.0,51.33298640833721
Ground 0 m,0.0,14.702317143659133
Ground 0 m,0.0,31.90032844405131
Ground 0 m,0.0,25.747698879128617
Ground 0 m,0.0,48.44657968478681
Ground 0 m,0.0,22.737136441190813
Ground 0 m,0.0,45.774122310932306
Ground 0 m,0.0,53.13781977372115
Ground 0 m,0.0,19.7848175487878
Ground 0 m,0.0,71.84094214676824
Ground 0 m,0.0,27.538932493773657
Ground 0 m,0.0,26.987977909202947
Ground 0 m,0.0,-6.960397742614245
Ground 0 m,0.0,24.295464116121902
Ground 0 m,0.0,42.3813657989551
Ground 0 m,0.0,5.556184940441458
Ground 0 m,0.0,27.154178761678686
Ground 0 m,0.0,38.61586810172038
Ground 0 m,0.0,4.269731627615526
Ground 0 m,0.0,18.59257982909739
Ground 0 m,0.0,10.08826701362622
Ground 0 m,0.0,76.9222822149066
Ground 0 m,0.0,37.597004881027125
Ground 0 m,0.0,28.122974838813107
Ground 0 m,0.0,31.44567299224187
Ground 0 m,0.0,37.15701108849201
Ground 0 m,0.0,65.246440447706
Ground 0 m,0.0,42.894025544478566
Ground 0 m,0.0,74.37670662017882
Ground 0 m,0.0,19.336494051067103
Ground 0 m,0.0,22.0386029578659
Ground 0 m,0.0,62.267878764125086
Ground 0 m,0.0,21.87717411117934
Ground 0 m,0.0,20.86116424546145
Ground 0 m,0.0,39.3284250337299
Ground 0 m,0.0,89.81677820269822
Ground 0 m,0.0,30.444776976730342
Ground 0 m,0.0,25.958491775960603
Ground 0 m,0.0,49.83062784415124
Ground 0 m,0.0,33.241243553599716
Ground 0 m,0.0,19.486049467275354
Ground 0 m,0.0,27.171844699650457
Ground 0 m,0.0,16.37298034587365
Ground 0 m,0.0,21.529605139303236
Ground 0 m,0.0,22.126921940086785
Ground 0 m,0.0,-0.33969246663768876
Ground 0 m,0.0,39.22983655220762
Ground 0 m,0.0,57.49922547913818
Ground 0 m,0.0,26.64005673804403
Ground 0 m,0.0,6.902953099261845
Ground 0 m,0.0,60.11579686245243
Ground 0 m,0.0,27.090585403925296
Ground 0 m,0.0,20.661803580531743
Ground 0 m,0.0,45.736018198720345
Ground 0 m,0.0,30.429838385267853
Ground 0 m,0.0,41.76053575624315
Ground 0 m,0.0,28.689876931320654
Ground 0 m,0.0,14.94939735379441
Ground 0 m,0.0,90.51540220892092
Ground 0 m,0.0,53.490573416850026
Ground 0 m,0.0,-2.741018238967186
Ground 0 m,0.0,49.54665582535448
Ground 0 m,0.0,44.1787295381942
Ground 0 m,0.0,78.46334468621235
Ground 0 m,0.0,-8.681121731292446
Ground 0 m,0.0,43.4078678230523
Ground 0 m,0.0,18.291142965323534
Ground 0 m,0.0,31.861061943690515
Ground 0 m,0.0,15.29661569900586
Ground 0 m,0.0,18.821797364912285
Ground 0 m,0.0,23.325052840137403
Ground 0 m,0.0,4.862963448606576
Ground 0 m,0.0,25.74192500423161
Ground 0 m,0.0,10.982556798655045
Ground 0 m,0.0,10.470336236842728
Ground 0 m,0.0,20.201911353530694
Ground 0 m,0.0,83.62432467399827
Ground 0 m,0.0,45.970829554406166
Ground 0 m,0.0,26.26238685314048
Ground 0 m,0.0,47.28292391927673
Ground 0 m,0.0,13.844681509276349
Ground 0 m,0.0,64.63963682706492
Ground 0 m,0.0,2.6929436896326435
Ground 0 m,0.0,-8.180874990398607
Ground 0 m,0.0,2.0482569695581105
Ground 0 m,0.0,92.20691755121541
Ground 0 m,0.0,53.09601269910365
Ground 0 m,0.0,54.42002584665896
Ground 0 m,0.0,26.147993727976097
Ground 0 m,0.0,19.806157309930747
Ground 0 m,0.0,63.09615440189967
Ground 0 m,0.0,37.651167786416096
Ground 0 m,0.0,5.413107675432688
Ground 0 m,0.0,36.73183567653676
Ground 0 m,0.0,33.24909018901743
Ground 0 m,0.0,13.627564407234134
Ground 0 m,0.0,36.46435133297662
Ground 0 m,0.0,37.024965822903965
Ground 0 m,0.0,33.98440705034532
Ground 0 m,0.0,46.34537030630811
Ground 0 m,0.0,6.504711014452881
Ground 0 m,0.0,23.96231754284788
Ground 0 m,0.0,15.952298290731699
Ground 0 m,0.0,10.046170917892447
Ground 0 m,0.0,17.84094302064129
Ground 0 m,0.0,28.684973477260275
Ground 0 m,0.0,-23.06409202969207
Ground 0 m,0.0,40.552457675268855
Ground 0 m,0.0,-12.208998266250404
Ground 0 m,0.0,79.17603305338494
